country,year,IL_PHIN3,govstab,discinco,corrup,rep_dr2,subexp
Albania,1990,10.40234827,,,1,3.302709645,3.512743125
Albania,1991,10.92470096,,1.981100682,1,3.302709645,1.207143698
Albania,1992,15.79988014,,2.68029629,1,2.727032234,1.396274901
Albania,1993,16.06018596,,2.68029629,1,3.302709645,1.396274901
Albania,1994,16.06138177,,1.785960014,1,3.302709645,1.396274901
Albania,1995,16.05974746,2.361213464,1.785960014,1,3.174781331,1.752969993
Albania,1996,16.05924751,2.340742733,2.607243137,1,2.343247293,1.670125659
Albania,1997,13.16809573,2.137505733,1.54887883,1,1.959462352,1.351243663
Albania,1998,15.52944885,2.057327519,1.370621075,3.451940008,2.535139763,1.539730687
Albania,1999,16.05394117,,2.082994316,3.451940008,2.023426509,1.69577734
Albania,2000,16.06038755,,2.082994316,3.451940008,1.767569882,1.69577734
Albania,2001,16.0599238,,2.082994316,3.451940008,1.767569882,1.718292959
Albania,2002,16.06038928,,3.205723111,3.451940008,1.767569882,1.396274901
Albania,2003,16.05723588,,3.205723111,3.451940008,1.767569882,1.396274901
Albania,2004,16.05787657,,3.205723111,3.451940008,1.767569882,1.396274901
Albania,2005,16.06120767,,4.030147842,3.451940008,1.639641568,1.444969465
Albania,2006,16.0618491,,4.030147842,3.451940008,1,1.444969465
Albania,2007,16.06162002,,4.030147842,3.451940008,1,1.476178795
Albania,2008,16.06107022,,4.030147842,3.451940008,1.383784941,1.670370185
Albania,2009,16.06189492,,3.62771945,3.451940008,1.383784941,1.922710943
Albania,2010,16.0612993,,3.62771945,3.451940008,1.703605725,2.283352096
Albania,2011,15.7999397,,3.62771945,3.451940008,1.767569882,1.880785966
Albania,2012,16.06079532,,3.62771945,3.451940008,1.767569882,2.296899677
Albania,2013,16.0612993,,4.020197459,3.451940008,1.767569882,2.96121475
Albania,2014,16.0612764,1.854163766,4.020197459,3.451940008,1.895498195,3.055780352
Albania,2015,16.06208735,1.81871318,4.020197459,3.451940008,2.151354822,3.087302219
Albania,2016,15.75659725,1.933861885,4.020197459,3.451940008,2.151354822,3.359756114
Albania,2017,15.77080037,,4.020197459,3.451940008,2.151354822,3.395661904
Australia,1990,12.491759,3.978387612,2.514030521,3.451940008,4.070279527,1.495343627
Australia,1991,12.491759,3.953743114,1.910266987,3.451940008,4.070279527,1.495343627
Australia,1992,12.491759,3.946032811,1.910266987,3.451940008,4.070279527,1.495343627
Australia,1993,16.06235541,3.929923535,4.023439358,3.451940008,4.070279527,1.621431095
Australia,1994,16.06237433,3.894712963,4.023439358,3.451940008,4.070279527,1.621431095
Australia,1995,16.06230676,3.892762284,4.023439358,3.451940008,4.070279527,2.246995463
Australia,1996,16.06235083,3.85223423,4.030147842,3.451940008,4.070279527,2.149195989
Australia,1997,16.06233699,3.88526756,4.030147842,3.451940008,4.070279527,2.278887182
Australia,1998,16.06243369,4.005616229,4.023729231,3.451940008,4.070279527,2.410015732
Australia,1999,16.06230048,3.830534139,4.023729231,3.451940008,4.070279527,2.590336309
Australia,2000,16.06241131,3.821469851,4.023729231,3.451940008,4.070279527,2.590336309
Australia,2001,16.0623989,3.707104733,4.026727398,3.451940008,4.00631537,2.756951892
Australia,2002,16.06226145,3.661177753,4.026727398,3.451940008,3.686494586,3.161499462
Australia,2003,16.06243666,3.677001848,4.026727398,3.451940008,3.686494586,3.161499462
Australia,2004,16.06254843,3.676605552,4.030147842,3.451940008,3.750458743,3.107461976
Australia,2005,15.80137378,3.667783894,4.030147842,3.451940008,4.070279527,2.747271666
Australia,2006,16.06250784,3.704378771,4.030147842,3.451940008,3.782440821,2.747271666
Australia,2007,16.06257172,3.741836736,3.713840489,3.451940008,3.686494586,3.287586931
Australia,2008,12.491759,3.760200597,3.713840489,3.451940008,3.686494586,3.287586931
Australia,2009,12.491759,3.688727996,3.713840489,3.451940008,3.686494586,3.003061022
Australia,2010,16.0626738,3.805894541,3.752209877,3.451940008,3.974333291,2.861705878
Australia,2011,16.06262798,3.772156848,3.752209877,3.451940008,4.070279527,2.747271666
Australia,2012,15.80145164,,3.752209877,3.451940008,3.814422899,2.861705878
Australia,2013,16.06262798,,2.979722509,3.451940008,3.686494586,2.710103663
Australia,2014,15.80148371,3.68310546,2.979722509,3.451940008,3.686494586,2.710103663
Australia,2015,15.0179776,3.671849165,1.462441471,3.451940008,3.686494586,2.740238449
Australia,2016,15.43677573,,1.462441471,3.451940008,3.686494586,3.06957246
Australia,2017,15.70894804,,1.462441471,3.451940008,3.686494586,3.467711886
Austria,1990,16.06260315,3.073016888,3.982883525,3.451940008,4.134243683,2.146831717
Austria,1991,16.06252687,3.112604752,3.982883525,3.451940008,4.070279527,2.801249552
Austria,1992,16.06256092,3.137896677,3.982883525,3.451940008,4.070279527,2.801249552
Austria,1993,16.06266968,3.137497841,3.982883525,3.451940008,4.070279527,2.801249552
Austria,1994,16.06262345,3.158583144,4.030147842,3.451940008,4.070279527,2.999387003
Austria,1995,16.06239203,3.267342803,4.030147842,3.451940008,4.070279527,2.138401637
Austria,1996,16.06236454,3.10538108,1.22579836,3.451940008,4.070279527,2.814603798
Austria,1997,16.06251573,3.139422293,3.294925131,3.451940008,3.622530429,2.999387003
Austria,1998,16.0626234,3.145869606,3.294925131,3.451940008,3.302709645,1.999693501
Austria,1999,16.06276085,3.158287454,3.294925131,3.451940008,3.302709645,3.23368775
Austria,2000,16.06270282,3.183457048,3.941383149,3.451940008,3.302709645,3.23368775
Austria,2001,16.06273322,3.001596721,3.941383149,3.451940008,3.686494586,3.23368775
Austria,2002,15.80158722,3.014803487,3.941383149,3.451940008,4.070279527,3.93603677
Austria,2003,16.06285401,3.013557154,2.405760267,3.451940008,4.070279527,3.93603677
Austria,2004,16.06280056,2.875060283,2.405760267,3.451940008,4.070279527,3.93603677
Austria,2005,16.06283143,2.995994095,2.030702626,3.451940008,4.070279527,3.692117681
Austria,2006,16.06279411,3.022676245,2.030702626,3.451940008,4.070279527,3.615564575
Austria,2007,16.0628647,3.019940012,3.845180755,3.451940008,4.070279527,3.782930558
Austria,2008,12.491759,3.068317092,4.030147842,3.451940008,4.070279527,3.341624418
Austria,2009,12.491759,3.152342707,4.030147842,3.451940008,4.070279527,3.51555824
Austria,2010,16.06285707,3.132233113,4.030147842,3.451940008,4.070279527,3.685475706
Austria,2011,16.06276543,3.10381306,4.030147842,3.451940008,4.00631537,3.685475706
Austria,2012,16.0626738,3.10381306,4.030147842,3.451940008,3.686494586,3.395661904
Austria,2013,16.06281125,3.10381306,2.568986038,3.451940008,3.686494586,3.508011975
Austria,2014,16.06290746,2.850948955,2.568986038,3.451940008,3.686494586,3.458477612
Austria,2015,15.54054562,2.89058947,2.568986038,3.451940008,3.686494586,3.387467941
Austria,2016,15.51466385,2.939744648,1.817460996,3.451940008,3.686494586,3.12045478
Austria,2017,12.491759,,1.817460996,3.451940008,3.686494586,3.981068009
Belgium,1990,16.06248595,1.719866906,3.856004072,3.451940008,4.070279527,1.648449839
Belgium,1991,16.06250428,1.704499101,3.856004072,3.451940008,4.070279527,1.729506069
Belgium,1992,16.06238057,1.689417142,3.810186982,3.451940008,4.070279527,1.729506069
Belgium,1993,16.0622752,1.70301824,3.810186982,3.451940008,4.070279527,1.729506069
Belgium,1994,16.06258761,1.720821543,3.810186982,3.451940008,4.070279527,1.729506069
Belgium,1995,16.06248781,2.403614549,4.022790661,3.451940008,3.622530429,1.724573492
Belgium,1996,16.06259295,2.392289644,4.022790661,3.451940008,3.942351213,1.866749331
Belgium,1997,16.06248065,2.406152682,4.022790661,3.451940008,2.663068077,1.96366851
Belgium,1998,16.06223854,2.403385459,4.022790661,3.451940008,2.535139763,1.596268467
Belgium,1999,16.06202779,3.130565017,4.030147842,3.451940008,2.535139763,2.632212381
Belgium,2000,16.06221563,3.145103475,4.030147842,3.451940008,2.727032234,2.632212381
Belgium,2001,16.06230905,3.146451353,4.030147842,3.451940008,3.302709645,2.632212381
Belgium,2002,16.06244249,3.275518911,4.030147842,3.451940008,3.302709645,2.981374507
Belgium,2003,16.06211015,3.26582373,1.30799071,3.451940008,3.302709645,4.062124238
Belgium,2004,16.06195145,3.286702926,3.458740084,3.451940008,3.302709645,4.062124238
Belgium,2005,16.06215539,3.292153832,3.458740084,3.451940008,3.302709645,3.273150645
Belgium,2006,16.06215189,3.330165384,3.458740084,3.451940008,3.078835096,3.273150645
Belgium,2007,16.06223137,3.303007381,3.458740084,3.451940008,2.918924704,4.188211707
Belgium,2008,12.491759,3.294759026,1.409085568,3.451940008,2.918924704,4.188211707
Belgium,2009,12.491759,3.273679651,2.838003283,3.451940008,4.070279527,3.450218244
Belgium,2010,16.06235308,3.293082086,2.838003283,3.451940008,4.070279527,4.422374149
Belgium,2011,16.06230727,3.286018085,3.015571093,3.451940008,4.070279527,3.987712269
Belgium,2012,16.06235308,3.286018085,3.015571093,3.451940008,4.070279527,3.762311549
Belgium,2013,16.06230727,3.286018085,3.015571093,3.451940008,4.070279527,3.452992406
Belgium,2014,15.53993168,3.32721784,3.015571093,3.451940008,4.038297448,3.511533017
Belgium,2015,15.53988586,3.649276803,3.015571093,3.451940008,3.686494586,3.512226557
Belgium,2016,15.19988216,3.666288277,3.015571093,3.451940008,3.686494586,3.512226557
Belgium,2017,14.66882433,,3.015571093,3.451940008,3.686494586,4.305292928
Bosnia-Herzegovina,1990,,,,,,
Bosnia-Herzegovina,1991,,,,,,
Bosnia-Herzegovina,1992,12.491759,,1.501251333,1,,
Bosnia-Herzegovina,1993,12.491759,,1.805813971,1,,
Bosnia-Herzegovina,1994,12.491759,,1.805813971,1,,
Bosnia-Herzegovina,1995,12.491759,,1.805813971,1,,
Bosnia-Herzegovina,1996,11.44705364,,1.805813971,1,,
Bosnia-Herzegovina,1997,12.491759,4.977446785,4.030147842,1,,
Bosnia-Herzegovina,1998,12.491759,,4.030147842,1,,
Bosnia-Herzegovina,1999,12.491759,,2.640660572,1,,
Bosnia-Herzegovina,2000,12.491759,4.977446785,1.007322888,3.451940008,,1.52236237
Bosnia-Herzegovina,2001,12.491759,,1.404352447,3.451940008,,1.52236237
Bosnia-Herzegovina,2002,12.491759,,1.987279024,3.451940008,,2.170812209
Bosnia-Herzegovina,2003,16.06134512,,4.030147842,3.451940008,,2.170812209
Bosnia-Herzegovina,2004,16.06230727,,4.030147842,3.451940008,,2.170812209
Bosnia-Herzegovina,2005,16.0622838,,4.030147842,3.451940008,,1.970321181
Bosnia-Herzegovina,2006,16.0622475,,4.030147842,3.451940008,,1.970321181
Bosnia-Herzegovina,2007,16.06235308,,4.030147842,3.451940008,,2.170812209
Bosnia-Herzegovina,2008,12.491759,1.862028632,4.030147842,3.451940008,,2.170812209
Bosnia-Herzegovina,2009,12.491759,1.678091568,4.030147842,3.451940008,,1.797052927
Bosnia-Herzegovina,2010,16.06249053,1.704101689,4.030147842,3.451940008,,2.386962155
Bosnia-Herzegovina,2011,16.06253635,1.690061436,4.030147842,3.451940008,,2.8102558
Bosnia-Herzegovina,2012,16.0623989,,2.517464626,3.451940008,,2.8102558
Bosnia-Herzegovina,2013,16.06258217,,2.517464626,3.451940008,,3.118824086
Bosnia-Herzegovina,2014,15.80135543,1.566826705,2.517464626,3.451940008,,3.118824086
Bosnia-Herzegovina,2015,16.06244472,1.64084283,2.517464626,3.451940008,,1.9051279
Bosnia-Herzegovina,2016,16.04251452,1.695867579,2.517464626,3.451940008,,2.674958052
Bosnia-Herzegovina,2017,16.04388902,,2.517464626,3.451940008,,2.8102558
Bulgaria,1990,14.75605729,2.265338013,1.928236139,3.451940008,2.535139763,1.594705784
Bulgaria,1991,16.06114156,2.449722783,1.699960063,3.451940008,2.59910392,2.04472474
Bulgaria,1992,16.06065337,2.653406211,2.448501567,3.451940008,3.814422899,2.04472474
Bulgaria,1993,16.06048205,2.349521621,2.448501567,3.451940008,4.070279527,2.04472474
Bulgaria,1994,16.06045956,2.140255202,2.448501567,3.451940008,3.494602115,2.080749731
Bulgaria,1995,16.06043752,2.03963078,3.582161905,3.451940008,3.302709645,1.817791137
Bulgaria,1996,16.06073038,1.749958103,3.582161905,3.451940008,3.302709645,1.706824628
Bulgaria,1997,16.06093817,1.985460116,4.030147842,3.451940008,3.302709645,1.855593537
Bulgaria,1998,16.06101787,2.268881474,4.030147842,3.451940008,3.302709645,1.757228591
Bulgaria,1999,16.06130667,2.267108972,4.030147842,3.451940008,3.302709645,2.079725006
Bulgaria,2000,16.06124473,2.180846101,4.030147842,3.451940008,2.727032234,2.777709207
Bulgaria,2001,16.06162613,2.092509872,4.030147842,3.451940008,1.767569882,2.777709207
Bulgaria,2002,16.06179565,2.208672612,4.030147842,3.451940008,1.767569882,3.25156194
Bulgaria,2003,16.06168537,1.980783297,4.030147842,3.451940008,1.767569882,3.25156194
Bulgaria,2004,16.06171878,1.900886282,4.030147842,3.451940008,1.767569882,3.25156194
Bulgaria,2005,16.06197166,1.932233373,3.955925835,3.451940008,1.767569882,2.703422563
Bulgaria,2006,16.06204166,2.009100514,3.955925835,3.451940008,1.767569882,2.703422563
Bulgaria,2007,16.06211862,2.029622301,3.955925835,3.451940008,1.767569882,2.756218313
Bulgaria,2008,12.491759,2.153101109,3.955925835,3.451940008,1.767569882,2.647939309
Bulgaria,2009,11.96940632,2.167835656,3.815459675,3.451940008,1.767569882,2.71035797
Bulgaria,2010,16.06221563,1.917661185,3.815459675,3.451940008,1.767569882,2.756218313
Bulgaria,2011,15.80117674,2.040139672,3.815459675,3.451940008,1.767569882,3.091805343
Bulgaria,2012,16.06226145,2.041878838,3.815459675,3.451940008,1.767569882,3.290402046
Bulgaria,2013,15.27891569,2.041878838,3.481752272,3.451940008,1.767569882,3.26292405
Bulgaria,2014,15.54004164,2.294310871,2.541645581,3.451940008,1.79955196,3.055780352
Bulgaria,2015,16.06230727,2.5617665,2.541645581,3.451940008,2.151354822,3.073792847
Bulgaria,2016,15.76576055,2.1798135,2.541645581,3.451940008,2.343247293,3.694511754
Bulgaria,2017,16.01594093,,2.541645581,3.451940008,2.535139763,3.026405746
Canada,1990,15.27850335,4.914085747,3.750975728,3.451940008,4.837849408,2.080749731
Canada,1991,16.06189492,4.945177756,3.750975728,3.451940008,4.837849408,2.080749731
Canada,1992,16.06194074,4.977092367,3.750975728,3.451940008,4.837849408,2.080749731
Canada,1993,16.062124,5.007016134,4.027382377,3.451940008,4.837849408,2.504043376
Canada,1994,16.06221563,4.992226958,4.027382377,3.451940008,4.837849408,2.504043376
Canada,1995,16.06229355,4.984812753,4.027382377,3.451940008,4.837849408,2.410885332
Canada,1996,16.06224495,5.031672705,4.027382377,3.451940008,4.837849408,2.393546815
Canada,1997,16.06233323,5.095279797,4.007294766,3.451940008,4.837849408,2.738205818
Canada,1998,16.06236431,5.09850325,4.007294766,3.451940008,4.837849408,2.738205818
Canada,1999,16.06240791,5.107150858,4.007294766,3.451940008,4.837849408,2.711754832
Canada,2000,15.80122821,5.131496209,3.474097052,3.451940008,4.837849408,2.711754832
Canada,2001,16.06282701,5.199860178,3.474097052,3.451940008,4.709921095,2.711754832
Canada,2002,16.06236884,5.224317293,3.474097052,3.451940008,3.686494586,2.738205818
Canada,2003,16.06233849,5.236936895,1.005231547,3.451940008,3.686494586,2.738205818
Canada,2004,16.06224141,5.212344082,3.97942516,3.451940008,3.430637958,2.783237057
Canada,2005,16.06228958,5.263944054,3.97942516,3.451940008,4.102261605,2.692658011
Canada,2006,16.06234702,5.285648979,4.030147842,3.451940008,4.070279527,2.67914864
Canada,2007,16.06238239,5.307422492,4.030147842,3.451940008,4.070279527,2.756218313
Canada,2008,11.96940632,5.405998429,4.030147842,3.451940008,4.070279527,2.873299534
Canada,2009,12.491759,5.42418723,4.030147842,3.451940008,4.070279527,2.491482309
Canada,2010,16.06249053,5.44953242,4.030147842,3.451940008,4.070279527,2.873299534
Canada,2011,15.80126838,5.472498242,4.030147842,3.451940008,4.070279527,3.116468224
Canada,2012,15.27886988,5.472498242,4.030147842,3.451940008,4.070279527,3.107461976
Canada,2013,15.80131419,5.472498242,4.030147842,3.451940008,4.070279527,3.120743321
Canada,2014,16.06246304,5.530803216,4.030147842,3.451940008,4.070279527,3.138755816
Canada,2015,16.06236225,5.499180929,4.030147842,3.451940008,4.070279527,3.180324242
Canada,2016,15.52155837,5.480532079,4.030147842,3.451940008,4.070279527,3.905074251
Canada,2017,15.76074277,,4.030147842,3.451940008,4.070279527,3.25156194
Chile,1990,16.06189492,1.455119406,4.030147842,3.451940008,2.535139763,1.405281149
Chile,1991,16.06180329,1.46196316,4.030147842,3.451940008,2.535139763,1.405281149
Chile,1992,16.06198655,1.44139468,4.030147842,3.451940008,2.535139763,1.405281149
Chile,1993,16.062124,1.462000379,4.030147842,3.451940008,2.535139763,1.558387361
Chile,1994,16.06198655,1.482494421,3.805957755,3.451940008,2.535139763,1.558387361
Chile,1995,16.06083159,1.488054609,3.805957755,3.451940008,2.535139763,1.558387361
Chile,1996,16.06092273,1.530318107,3.805957755,3.451940008,3.174781331,1.775075265
Chile,1997,16.0610145,1.534025163,2.428932078,3.451940008,3.302709645,1.855593537
Chile,1998,16.06244472,1.534269653,2.428932078,3.451940008,3.302709645,1.902872133
Chile,1999,16.06240855,1.53003541,2.428932078,3.451940008,3.302709645,2.315528836
Chile,2000,16.06243282,1.544793048,1.992011188,3.451940008,3.302709645,2.315528836
Chile,2001,16.06226145,1.502680847,4.030147842,3.451940008,3.302709645,2.392081942
Chile,2002,16.06226145,1.500777208,4.030147842,3.451940008,3.302709645,2.008699749
Chile,2003,16.06233304,1.605512901,4.030147842,3.451940008,2.311265214,2.008699749
Chile,2004,16.06234654,1.710248595,4.030147842,3.451940008,2.151354822,2.008699749
Chile,2005,16.06226145,1.814984288,4.030147842,3.451940008,3.686494586,2.196034438
Chile,2006,16.06226145,1.784997026,4.030147842,3.451940008,3.686494586,2.196034438
Chile,2007,16.06226145,1.783099964,4.030147842,3.451940008,3.686494586,2.233855943
Chile,2008,12.491759,1.544602169,4.030147842,3.451940008,3.686494586,2.233855943
Chile,2009,12.491759,1.598327204,4.030147842,3.451940008,3.686494586,3.00266137
Chile,2010,16.06166584,1.726092261,4.030147842,3.451940008,3.686494586,2.161805961
Chile,2011,15.27790773,1.729670955,4.030147842,3.451940008,3.686494586,2.161805961
Chile,2012,14.75582995,1.684696807,4.030147842,3.451940008,3.686494586,2.161805961
Chile,2013,11.44705364,1.684696807,4.030147842,3.451940008,3.686494586,2.859020201
Chile,2014,13.44972374,1.848603948,4.025172651,3.451940008,3.686494586,2.859020201
Chile,2015,11.96940632,1.857341229,4.025172651,3.451940008,3.686494586,2.859713742
Chile,2016,14.47685301,1.889268843,4.025172651,3.451940008,3.686494586,2.859713742
Chile,2017,13.61681036,,4.025172651,3.451940008,3.430637958,2.918330773
Costa Rica,1990,16.06106312,1.144748718,4.025172651,3.451940008,4.070279527,1.990687254
Costa Rica,1991,15.80003923,1.125727587,4.025172651,3.451940008,4.070279527,1.990687254
Costa Rica,1992,16.06086491,1.146710023,4.025172651,3.451940008,4.070279527,1.990687254
Costa Rica,1993,16.06091893,1.145700092,4.025172651,3.451940008,4.070279527,1.990687254
Costa Rica,1994,15.7994987,1.10704386,4.030147842,3.451940008,4.070279527,2.143793466
Costa Rica,1995,16.06070854,1.102342401,4.030147842,3.451940008,4.070279527,2.143793466
Costa Rica,1996,15.79952796,1.125705698,4.030147842,3.451940008,4.070279527,1.956811809
Costa Rica,1997,16.06050174,1.174973276,4.030147842,3.451940008,4.070279527,2.143793466
Costa Rica,1998,16.06039549,1.156941653,4.025172651,3.451940008,4.070279527,2.330717807
Costa Rica,1999,16.06021022,1.170045373,4.025172651,3.451940008,4.070279527,2.802325468
Costa Rica,2000,16.06031425,1.162255578,4.025172651,3.451940008,4.070279527,2.802325468
Costa Rica,2001,16.06020068,,4.025172651,3.451940008,3.686494586,2.802325468
Costa Rica,2002,16.06029377,,4.025172651,3.451940008,2.503157685,3.728893071
Costa Rica,2003,16.05993159,1.152900775,4.025172651,3.451940008,2.151354822,3.728893071
Costa Rica,2004,16.06027945,1.172691698,4.025172651,3.451940008,2.151354822,3.728893071
Costa Rica,2005,16.05955417,1.364444996,4.025172651,3.451940008,1.895498195,3.231372383
Costa Rica,2006,16.05950477,1.194943928,4.025172651,3.451940008,1.383784941,3.546591055
Costa Rica,2007,16.05967282,1.200818856,4.025172651,3.451940008,1.767569882,4.359330415
Costa Rica,2008,12.491759,,4.025172651,3.451940008,1.767569882,4.359330415
Costa Rica,2009,12.491759,,4.025172651,3.451940008,1.767569882,3.60424296
Costa Rica,2010,16.0579547,,4.030147842,3.451940008,1.767569882,4.359330415
Costa Rica,2011,16.05855031,,4.030147842,3.451940008,1.767569882,4.359330415
Costa Rica,2012,16.05928338,,4.030147842,3.451940008,2.023426509,4.359330415
Costa Rica,2013,16.05928338,,4.030147842,3.451940008,2.151354822,4.098302664
Costa Rica,2014,15.79736023,1.219457469,4.030147842,3.451940008,2.183336901,3.859637098
Costa Rica,2015,16.05773936,,4.030147842,3.451940008,2.535139763,3.859290328
Costa Rica,2016,15.537136,,4.030147842,3.451940008,2.535139763,3.495181472
Costa Rica,2017,15.7868582,,4.030147842,3.451940008,2.663068077,4.044111743
Croatia,1990,,,,,,
Croatia,1991,19.62562607,1.588079887,2.085955974,,,
Croatia,1992,15.79798896,1.583993727,1.119896458,,,1.279193681
Croatia,1993,16.06097938,1.630104028,3.307199559,3.451940008,,1.279193681
Croatia,1994,16.06172298,1.550141907,3.307199559,3.451940008,,1.279193681
Croatia,1995,16.06150302,1.571735246,4.030147842,3.451940008,,1.594412352
Croatia,1996,16.06188817,1.76843493,4.030147842,3.451940008,,1.695992066
Croatia,1997,16.06194947,1.781295959,4.030147842,3.451940008,,1.594412352
Croatia,1998,16.06163835,1.792390913,4.030147842,3.451940008,,1.713330583
Croatia,1999,16.06185368,1.717235131,4.030147842,3.451940008,1.767569882,1.858974125
Croatia,2000,16.06198808,1.671089142,2.735871102,3.451940008,2.279283136,2.399348991
Croatia,2001,16.06227549,1.786023515,2.735871102,3.451940008,3.174781331,2.399348991
Croatia,2002,16.06230644,1.609828809,1.70044971,3.451940008,2.535139763,2.675162083
Croatia,2003,16.06241995,1.662668862,4.030147842,3.451940008,2.535139763,2.48603088
Croatia,2004,16.06227529,1.690201062,4.030147842,3.451940008,2.535139763,2.48603088
Croatia,2005,16.06243074,1.738425079,4.030147842,3.451940008,2.151354822,2.897760669
Croatia,2006,16.0623676,1.76779521,4.030147842,3.451940008,2.151354822,2.897760669
Croatia,2007,16.06249058,1.771414284,4.030147842,3.451940008,2.151354822,2.765224561
Croatia,2008,12.491759,,1.727700394,3.451940008,2.151354822,2.765224561
Croatia,2009,12.491759,,2.618970374,3.451940008,2.151354822,2.831942315
Croatia,2010,16.06249053,,2.618970374,3.451940008,2.471175606,2.214691112
Croatia,2011,16.06262798,,4.030147842,3.451940008,2.535139763,2.706743551
Croatia,2012,16.06258217,,4.030147842,3.451940008,2.023426509,3.026405746
Croatia,2013,16.06262798,,4.030147842,3.451940008,1.767569882,2.706743551
Croatia,2014,16.06274253,1.678037756,4.030147842,3.451940008,1.831534038,2.706743551
Croatia,2015,16.06273336,,4.030147842,3.451940008,2.535139763,2.319474897
Croatia,2016,16.04297269,,3.592952909,3.451940008,2.535139763,2.202393676
Croatia,2017,15.78088001,,3.592952909,3.451940008,2.535139763,2.549074615
Cyprus,1990,16.06279537,,2.543651784,1,2.535139763,1.022515619
Cyprus,1991,16.06306551,,1.682626626,1,2.982888861,1.369256158
Cyprus,1992,16.0630009,,1.682626626,1,3.686494586,1.369256158
Cyprus,1993,16.06280915,,2.73831664,1,4.070279527,1.369256158
Cyprus,1994,16.06268683,,2.73831664,1,4.070279527,1.369256158
Cyprus,1995,16.06256826,,2.73831664,1,4.070279527,1.369256158
Cyprus,1996,15.54016228,,1.456506176,1,4.070279527,1.45164124
Cyprus,1997,16.06276724,,1.456506176,1,4.070279527,1.369256158
Cyprus,1998,12.491759,1.201846665,1.010302048,1,3.942351213,1.184628079
Cyprus,1999,12.491759,1.194950231,2.129796333,1,3.302709645,1.369256158
Cyprus,2000,16.06260049,1.201340665,2.129796333,1,3.302709645,1.369256158
Cyprus,2001,16.0627296,1.214283431,1.676566635,1,3.302709645,1.558387361
Cyprus,2002,16.06301845,1.197547454,1.676566635,1,3.302709645,1.558387361
Cyprus,2003,16.06234696,1.189199655,2.790368447,1,3.302709645,1.558387361
Cyprus,2004,16.06235605,1.232752178,2.790368447,1,3.302709645,1.558387361
Cyprus,2005,16.06225509,1.206499762,2.790368447,1,3.302709645,1.279193681
Cyprus,2006,16.06237291,1.209483865,1.183604544,1,3.302709645,1.585406104
Cyprus,2007,16.06254169,1.216245268,1.183604544,1,3.302709645,2.170812209
Cyprus,2008,12.491759,1.241948287,1.805103151,1,3.302709645,2.170812209
Cyprus,2009,12.491759,1.252102598,1.805103151,1,3.302709645,2.128536485
Cyprus,2010,16.06281125,1.263747909,1.323043334,1,3.302709645,2.008699749
Cyprus,2011,16.06276543,1.276849919,1.683592205,3.451940008,3.302709645,2.36997667
Cyprus,2012,16.06221563,,1.683592205,3.451940008,3.302709645,2.567635763
Cyprus,2013,16.0626738,,1.139780924,3.451940008,3.302709645,1.738507883
Cyprus,2014,15.80152037,1.155682418,1.98836556,3.451940008,3.302709645,1.819564113
Cyprus,2015,15.80136459,1.211135656,1.98836556,3.451940008,3.302709645,1.819910883
Cyprus,2016,16.05717582,1.193009811,1.98836556,3.451940008,3.302709645,2.063079573
Cyprus,2017,16.05992481,,1.98836556,3.451940008,3.046853018,2.495037128
Czechia,1990,,,,,,
Czechia,1991,,,,,,
Czechia,1992,,,,,,
Czechia,1993,16.06222022,2.275103608,3.594926316,3.451940008,3.814422899,1.630437343
Czechia,1994,16.06211713,2.356940016,3.594926316,3.451940008,3.302709645,1.630437343
Czechia,1995,16.06234908,2.410252342,3.594926316,3.451940008,3.302709645,1.384572739
Czechia,1996,16.06236243,2.589495402,3.03892235,3.451940008,3.302709645,1.616927972
Czechia,1997,16.06230015,2.368870668,3.03892235,3.451940008,3.302709645,2.233855943
Czechia,1998,16.06235798,2.339832448,2.689078059,3.451940008,3.302709645,2.196034438
Czechia,1999,16.06236687,2.385448863,2.689078059,3.451940008,3.302709645,2.233855943
Czechia,2000,16.06235798,2.323036059,2.689078059,3.451940008,3.302709645,2.233855943
Czechia,2001,16.06208088,2.267317869,2.689078059,3.451940008,3.174781331,2.233855943
Czechia,2002,16.06208088,2.354128612,2.275728987,3.451940008,2.439193528,2.413980898
Czechia,2003,16.0620878,2.570985978,2.275728987,3.451940008,2.151354822,2.413980898
Czechia,2004,16.06211036,2.578886915,1.00321059,3.451940008,2.151354822,2.413980898
Czechia,2005,16.06229605,2.52646281,1.590526773,3.451940008,2.151354822,2.091905525
Czechia,2006,16.06209686,2.564382202,1.590526773,3.451940008,2.151354822,2.024358667
Czechia,2007,16.06225743,2.51240407,2.490421819,3.451940008,2.151354822,2.278887182
Czechia,2008,12.491759,2.505312373,2.490421819,3.451940008,2.151354822,2.440999642
Czechia,2009,12.491759,2.563973976,1.188153543,3.451940008,2.151354822,2.090245032
Czechia,2010,16.0626738,2.58198397,2.937757951,3.451940008,2.151354822,2.864293286
Czechia,2011,16.06276543,2.527627365,2.937757951,3.451940008,2.151354822,2.178353584
Czechia,2012,16.0626738,2.527627365,1.08011097,3.451940008,2.151354822,2.382948084
Czechia,2013,15.80154328,2.527627365,1.08011097,3.451940008,2.151354822,2.469762932
Czechia,2014,15.80165782,2.728156584,4.030147842,3.451940008,2.183336901,2.469762932
Czechia,2015,15.801612,2.70202096,4.030147842,3.451940008,2.535139763,2.494012403
